card_account_id,cc_user_id,account_no,card_no_masked,card_type,product_type,issuing_branch_code_raw,credit_limit,current_balance,available_credit
3249,2482,CA-2022-0003249,5*** **** **** 1626,VISA,PLATINUM,Ho Chi Minh Q1,294044282,30550790,263493492
3250,2483,CA-2022-0003250,5*** **** **** 2863,JCB,GOLD,HCM_Q3,126201360,6913259,119288101
3251,2483,CA-2021-0003251,5*** **** **** 0931,MASTERCARD,PLATINUM,CN-HCM-02,253237847,40936879,212300968
3252,2484,CA-2020-0003252,4*** **** **** 6376,VISA,PLATINUM,Ha Noi CN1,288750399,169517740,119232659
3253,2485,CA-2023-0003253,5*** **** **** 0251,MASTERCARD,CLASSIC,BR-HCM01,21585384,3466873,18118511
3254,2486,CA-2023-0003254,5*** **** **** 2488,JCB,CLASSIC,Hai Phong CN1,29771263,21274459,8496804
3255,2486,CA-2021-0003255,5*** **** **** 4347,VISA,CLASSIC,HP-01,33539766,27545942,5993824
3256,2487,CA-2020-0003256,4*** **** **** 3440,JCB,GOLD,HAI_PHONG_1,95001651,53496351,41505300
3257,2487,CA-2024-0003257,4*** **** **** 8341,JCB,GOLD,HAI_PHONG_1,64767981,11482232,53285749
3258,2488,CA-2022-0003258,4*** **** **** 4684,JCB,PLATINUM,HA_NOI_CN1,277599444,101960557,175638887
3259,2489,CA-2022-0003259,4*** **** **** 5898,VISA,GOLD,HCM_Q1,89966900,61098225,28868675
3260,2489,CA-2021-0003260,5*** **** **** 6073,MASTERCARD,GOLD,CN-HCM-01,55857059,44299690,11557369
3261,2490,CA-2024-0003261,5*** **** **** 9425,MASTERCARD,PLATINUM,BR-HCM02,271206071,56540717,214665354
3262,2491,CA-2020-0003262,5*** **** **** 1852,MASTERCARD,CLASSIC,Ha Noi CN1,34490950,21109783,13381167
3263,2491,CA-2024-0003263,4*** **** **** 5673,VISA,PLATINUM,HA_NOI_CN1,257506123,186063386,71442737
3264,2492,CA-2022-0003264,5*** **** **** 3003,MASTERCARD,PLATINUM,Ha Noi CN1,270820885,118500590,152320295
3265,2492,CA-2021-0003265,5*** **** **** 3143,MASTERCARD,CLASSIC,HN-01,49746369,28815811,20930558
3266,2493,CA-2020-0003266,5*** **** **** 3197,VISA,PLATINUM,Hai Phong CN1,294899090,223958568,70940522
3267,2494,CA-2020-0003267,5*** **** **** 6167,JCB,INFINITE,Hai Phong CN1,737857036,385450038,352406998
3268,2495,CA-2022-0003268,4*** **** **** 4847,MASTERCARD,GOLD,HN-01,71496698,40528966,30967732
3269,2496,CA-2023-0003269,4*** **** **** 2649,MASTERCARD,INFINITE,Ho Chi Minh Q1,437126708,26885309,410241399
3270,2497,CA-2021-0003270,4*** **** **** 2554,VISA,GOLD,Can Tho CN1,99300982,19282558,80018424
3271,2498,CA-2021-0003271,5*** **** **** 3167,VISA,GOLD,HAI_PHONG_1,129618134,7617582,122000552
3272,2498,CA-2023-0003272,4*** **** **** 5509,MASTERCARD,PLATINUM,Hai Phong CN1,221062081,135042729,86019352
3273,2499,CA-2022-0003273,5*** **** **** 3673,VISA,GOLD,Can Tho CN1,80432541,66006470,14426071
3274,2499,CA-2021-0003274,5*** **** **** 1997,VISA,PLATINUM,BR-CT01,190298024,127924225,62373799
3275,2500,CA-2022-0003275,4*** **** **** 3180,VISA,CLASSIC,DN-01,43129292,27799073,15330219
3276,2500,CA-2020-0003276,5*** **** **** 4415,MASTERCARD,INFINITE,Da Nang CN1,656721179,192632405,464088774
3277,2501,CA-2023-0003277,5*** **** **** 2336,VISA,CLASSIC,Ho Chi Minh Q3,39298349,23513129,15785220
3278,2502,CA-2022-0003278,5*** **** **** 2117,VISA,GOLD,HA_NOI_CN1,82534222,65127936,17406286
3279,2503,CA-2023-0003279,4*** **** **** 2085,VISA,PLATINUM,DN-01,285170202,34059723,251110479
3280,2503,CA-2023-0003280,5*** **** **** 4830,JCB,GOLD,BR-DN01,52466879,25217254,27249625
3281,2504,CA-2022-0003281,5*** **** **** 8262,MASTERCARD,GOLD,Ho Chi Minh Q3,59876908,3966437,55910471
3282,2505,CA-2021-0003282,5*** **** **** 9213,MASTERCARD,GOLD,CAN_THO_1,64545849,13082024,51463825
3283,2506,CA-2021-0003283,5*** **** **** 1241,MASTERCARD,INFINITE,Ha Noi CN1,355191842,13321779,341870063
3284,2507,CA-2021-0003284,4*** **** **** 8738,MASTERCARD,PLATINUM,CT-01,170058185,90240820,79817365
3285,2507,CA-2021-0003285,5*** **** **** 3962,JCB,INFINITE,CAN_THO_1,614700570,169976810,444723760
3286,2508,CA-2024-0003286,4*** **** **** 4540,VISA,GOLD,CAN_THO_1,139604248,32821314,106782934
3287,2509,CA-2021-0003287,5*** **** **** 4145,VISA,GOLD,DA_NANG_1,83427576,41713700,41713876
3288,2510,CA-2023-0003288,5*** **** **** 1967,VISA,PLATINUM,BR-DN01,285150594,120264682,164885912
3289,2511,CA-2022-0003289,5*** **** **** 7531,JCB,GOLD,Can Tho CN1,51681047,38750260,12930787
3290,2512,CA-2021-0003290,4*** **** **** 8188,VISA,INFINITE,Hai Phong CN1,751232101,128305449,622926652
3291,2513,CA-2023-0003291,5*** **** **** 4866,VISA,CLASSIC,Da Nang CN1,46712627,9810331,36902296
3292,2514,CA-2020-0003292,4*** **** **** 6221,VISA,CLASSIC,HAI_PHONG_1,49651638,19078704,30572934
3293,2515,CA-2022-0003293,5*** **** **** 5838,VISA,GOLD,CAN_THO_1,116921580,53508275,63413305
3294,2516,CA-2021-0003294,4*** **** **** 1371,MASTERCARD,PLATINUM,HCM_Q3,265907144,176858150,89048994
3295,2517,CA-2021-0003295,5*** **** **** 4172,VISA,GOLD,HA_NOI_CN1,147891773,99647525,48244248
3296,2517,CA-2024-0003296,5*** **** **** 8548,VISA,GOLD,BR-HN01,97795001,49368333,48426668
3297,2518,CA-2023-0003297,5*** **** **** 5711,VISA,INFINITE,BR-HCM01,792472825,404506420,387966405
3298,2518,CA-2022-0003298,4*** **** **** 2356,MASTERCARD,PLATINUM,Ho Chi Minh Q1,246259422,220318980,25940442
3299,2519,CA-2023-0003299,4*** **** **** 7769,VISA,CLASSIC,Hai Phong CN1,49777471,8850541,40926930
3300,2520,CA-2022-0003300,4*** **** **** 6944,MASTERCARD,CLASSIC,CN-HCM-02,41517270,7800847,33716423
3301,2520,CA-2021-0003301,5*** **** **** 5513,MASTERCARD,CLASSIC,BR-HCM02,39551711,9448529,30103182
3302,2521,CA-2022-0003302,4*** **** **** 3823,JCB,GOLD,Ho Chi Minh Q1,144986620,86074260,58912360
3303,2522,CA-2022-0003303,4*** **** **** 7957,MASTERCARD,PLATINUM,HA_NOI_CN1,168233852,58076326,110157526
3304,2523,CA-2023-0003304,5*** **** **** 5121,MASTERCARD,INFINITE,BR-HN01,612803166,96447962,516355204
3305,2523,CA-2024-0003305,5*** **** **** 2307,VISA,GOLD,BR-HN01,90234648,45413831,44820817
3306,2524,CA-2020-0003306,5*** **** **** 2313,VISA,PLATINUM,HCM_Q3,249060099,27483246,221576853
3307,2525,CA-2024-0003307,5*** **** **** 5566,JCB,GOLD,Hai Phong CN1,57178623,19256056,37922567
3308,2526,CA-2022-0003308,5*** **** **** 7267,VISA,CLASSIC,HAI_PHONG_1,44220400,16479405,27740995
3309,2527,CA-2020-0003309,5*** **** **** 6554,MASTERCARD,PLATINUM,CT-01,232472164,93187108,139285056
3310,2528,CA-2022-0003310,4*** **** **** 4282,JCB,PLATINUM,BR-HP01,181955449,76249793,105705656
3311,2528,CA-2020-0003311,5*** **** **** 1871,JCB,CLASSIC,BR-HP01,41862936,3010844,38852092
3312,2529,CA-2023-0003312,5*** **** **** 8243,MASTERCARD,PLATINUM,HP-01,209787325,25649940,184137385
3313,2529,CA-2023-0003313,5*** **** **** 5209,MASTERCARD,INFINITE,HP-01,530418251,395227118,135191133
3314,2530,CA-2020-0003314,5*** **** **** 4921,MASTERCARD,GOLD,BR-HCM01,78829026,5364804,73464222
3315,2530,CA-2023-0003315,5*** **** **** 0880,MASTERCARD,PLATINUM,Ho Chi Minh Q1,293323991,75362598,217961393
3316,2531,CA-2020-0003316,5*** **** **** 3152,VISA,PLATINUM,CT-01,198027108,70503957,127523151
3317,2531,CA-2022-0003317,4*** **** **** 7342,JCB,INFINITE,BR-CT01,719651315,640820036,78831279
3318,2532,CA-2021-0003318,5*** **** **** 3502,MASTERCARD,CLASSIC,BR-HN01,32481630,5629474,26852156
3319,2532,CA-2024-0003319,5*** **** **** 3131,JCB,PLATINUM,Ha Noi CN1,158751549,31680141,127071408
3320,2533,CA-2024-0003320,5*** **** **** 7563,MASTERCARD,INFINITE,CT-01,709232629,375524003,333708626
3321,2533,CA-2021-0003321,4*** **** **** 8568,MASTERCARD,PLATINUM,CAN_THO_1,235487835,67906428,167581407
3322,2534,CA-2020-0003322,5*** **** **** 4751,MASTERCARD,PLATINUM,HP-01,239114327,188638856,50475471
3323,2535,CA-2021-0003323,5*** **** **** 4362,VISA,INFINITE,HA_NOI_CN1,317784597,16326542,301458055
3324,2536,CA-2022-0003324,5*** **** **** 6598,JCB,GOLD,BR-CT01,101151398,67294053,33857345
3325,2537,CA-2021-0003325,4*** **** **** 8631,VISA,PLATINUM,Can Tho CN1,284862469,132686478,152175991
3326,2538,CA-2024-0003326,4*** **** **** 7683,VISA,GOLD,HAI_PHONG_1,139261073,50924434,88336639
3327,2539,CA-2021-0003327,4*** **** **** 8610,VISA,CLASSIC,Can Tho CN1,45143196,15517364,29625832
3328,2540,CA-2023-0003328,4*** **** **** 4942,MASTERCARD,GOLD,BR-HCM01,137774141,58646080,79128061
3329,2541,CA-2021-0003329,5*** **** **** 0082,VISA,GOLD,Da Nang CN1,120473310,70083795,50389515
3330,2542,CA-2021-0003330,4*** **** **** 6407,JCB,INFINITE,BR-CT01,701003069,314818253,386184816
3331,2542,CA-2022-0003331,4*** **** **** 9337,JCB,GOLD,CT-01,96863016,52178503,44684513
3332,2543,CA-2022-0003332,4*** **** **** 8666,VISA,PLATINUM,HCM_Q1,284955078,156849537,128105541
3333,2544,CA-2022-0003333,5*** **** **** 6502,MASTERCARD,PLATINUM,HA_NOI_CN1,188378156,5342848,183035308
3334,2544,CA-2020-0003334,4*** **** **** 0142,VISA,GOLD,BR-HN01,139172582,81877812,57294770
3335,2545,CA-2023-0003335,4*** **** **** 4364,JCB,GOLD,Ho Chi Minh Q1,74082568,38142554,35940014
3336,2546,CA-2020-0003336,5*** **** **** 3479,MASTERCARD,PLATINUM,HN-01,241994833,124637311,117357522
3337,2546,CA-2023-0003337,5*** **** **** 5301,VISA,CLASSIC,HA_NOI_CN1,35919709,13278060,22641649
3338,2547,CA-2020-0003338,5*** **** **** 0285,JCB,PLATINUM,DN-01,285796746,220184789,65611957
3339,2547,CA-2023-0003339,5*** **** **** 6596,JCB,CLASSIC,DN-01,36131213,4098737,32032476
3340,2548,CA-2022-0003340,5*** **** **** 6603,JCB,GOLD,BR-HN01,114827307,93916374,20910933
3341,2549,CA-2020-0003341,5*** **** **** 1440,VISA,PLATINUM,BR-CT01,269779142,239575712,30203430
3342,2549,CA-2024-0003342,5*** **** **** 9195,JCB,CLASSIC,CAN_THO_1,48632370,36188766,12443604
3343,2550,CA-2024-0003343,4*** **** **** 5081,MASTERCARD,CLASSIC,Ha Noi CN1,48070110,16439057,31631053
3344,2551,CA-2023-0003344,5*** **** **** 6490,MASTERCARD,INFINITE,Ha Noi CN1,549612833,235631039,313981794
3345,2552,CA-2024-0003345,4*** **** **** 2885,VISA,CLASSIC,BR-DN01,20487512,12959023,7528489
3346,2553,CA-2024-0003346,4*** **** **** 4915,MASTERCARD,INFINITE,CAN_THO_1,642773091,448337086,194436005
3347,2554,CA-2023-0003347,5*** **** **** 5696,VISA,GOLD,HN-01,92256553,9923412,82333141
3348,2555,CA-2021-0003348,4*** **** **** 0133,JCB,CLASSIC,CAN_THO_1,47251713,18742063,28509650
3349,2555,CA-2024-0003349,4*** **** **** 9301,VISA,CLASSIC,CAN_THO_1,39823436,13770540,26052896
3350,2556,CA-2021-0003350,5*** **** **** 9376,MASTERCARD,PLATINUM,Hai Phong CN1,177521276,6000936,171520340
3351,2557,CA-2023-0003351,4*** **** **** 4484,VISA,GOLD,BR-HP01,145567756,2011341,143556415
3352,2558,CA-2022-0003352,5*** **** **** 3508,JCB,PLATINUM,BR-CT01,203770745,130716571,73054174
3353,2559,CA-2023-0003353,4*** **** **** 7257,VISA,INFINITE,CAN_THO_1,736559424,203839965,532719459
3354,2560,CA-2022-0003354,5*** **** **** 3464,VISA,GOLD,BR-CT01,117344028,37225640,80118388
3355,2561,CA-2021-0003355,4*** **** **** 8761,MASTERCARD,PLATINUM,Ha Noi CN1,244893110,80887365,164005745
3356,2562,CA-2024-0003356,5*** **** **** 4246,MASTERCARD,CLASSIC,Can Tho CN1,35274720,23090770,12183950
3357,2563,CA-2021-0003357,4*** **** **** 9603,MASTERCARD,INFINITE,Ha Noi CN1,690248062,534269219,155978843
3358,2564,CA-2022-0003358,4*** **** **** 6527,MASTERCARD,GOLD,BR-CT01,50138532,17923411,32215121
3359,2565,CA-2022-0003359,4*** **** **** 2586,VISA,INFINITE,BR-CT01,446977681,232550845,214426836
3360,2565,CA-2024-0003360,5*** **** **** 9300,VISA,PLATINUM,CT-01,157444665,86555178,70889487
3361,2566,CA-2022-0003361,4*** **** **** 6143,JCB,INFINITE,Hai Phong CN1,410977549,269441464,141536085
3362,2567,CA-2020-0003362,5*** **** **** 3105,JCB,INFINITE,BR-HCM01,621981575,432971644,189009931
3363,2567,CA-2022-0003363,5*** **** **** 9469,VISA,CLASSIC,CN-HCM-01,28459927,24521135,3938792
3364,2568,CA-2022-0003364,5*** **** **** 5523,MASTERCARD,PLATINUM,HAI_PHONG_1,251301715,154320630,96981085
3365,2569,CA-2020-0003365,5*** **** **** 1680,MASTERCARD,PLATINUM,HA_NOI_CN1,218476574,61378064,157098510
3366,2569,CA-2021-0003366,5*** **** **** 2910,VISA,INFINITE,HN-01,489848934,76878573,412970361
3367,2570,CA-2024-0003367,4*** **** **** 2730,VISA,INFINITE,HAI_PHONG_1,324664882,203947385,120717497
3368,2570,CA-2020-0003368,5*** **** **** 7523,JCB,CLASSIC,HAI_PHONG_1,23738065,12079497,11658568
3369,2571,CA-2023-0003369,5*** **** **** 6404,MASTERCARD,GOLD,BR-HCM01,114319908,43803649,70516259
3370,2571,CA-2020-0003370,5*** **** **** 1414,MASTERCARD,PLATINUM,HCM_Q1,222631223,99417424,123213799
3371,2572,CA-2024-0003371,5*** **** **** 8196,MASTERCARD,INFINITE,CT-01,477245543,111665176,365580367
3372,2572,CA-2023-0003372,4*** **** **** 8481,VISA,GOLD,BR-CT01,89216129,25931689,63284440
3373,2573,CA-2023-0003373,4*** **** **** 8161,MASTERCARD,CLASSIC,BR-CT01,25925032,5732089,20192943
3374,2574,CA-2024-0003374,4*** **** **** 7908,VISA,INFINITE,Ho Chi Minh Q3,544009821,391305526,152704295
3375,2575,CA-2020-0003375,4*** **** **** 8112,MASTERCARD,PLATINUM,CT-01,221151394,190734698,30416696
3376,2576,CA-2023-0003376,5*** **** **** 2971,MASTERCARD,GOLD,BR-HN01,148766519,53990644,94775875
3377,2577,CA-2024-0003377,4*** **** **** 6973,VISA,PLATINUM,BR-HCM01,204784352,87740641,117043711
3378,2578,CA-2024-0003378,5*** **** **** 7899,VISA,CLASSIC,BR-HCM02,33330291,21852930,11477361
3379,2578,CA-2022-0003379,4*** **** **** 3015,JCB,CLASSIC,HCM_Q3,44084794,24689749,19395045
3380,2579,CA-2023-0003380,4*** **** **** 8850,VISA,GOLD,CT-01,56963521,41148931,15814590
3381,2580,CA-2021-0003381,4*** **** **** 1041,VISA,PLATINUM,CN-HCM-02,245125834,90347121,154778713
3382,2581,CA-2022-0003382,5*** **** **** 3039,JCB,INFINITE,DN-01,641168116,144143859,497024257
3383,2581,CA-2020-0003383,4*** **** **** 5486,VISA,CLASSIC,Da Nang CN1,44741470,6875834,37865636
3384,2582,CA-2024-0003384,5*** **** **** 3491,MASTERCARD,INFINITE,HCM_Q3,409582661,286724385,122858276
3385,2582,CA-2021-0003385,5*** **** **** 7534,JCB,CLASSIC,HCM_Q3,29020537,9200437,19820100
3386,2583,CA-2024-0003386,4*** **** **** 7459,JCB,CLASSIC,HAI_PHONG_1,48186798,30804004,17382794
3387,2584,CA-2020-0003387,4*** **** **** 6711,JCB,GOLD,BR-HP01,143972955,114867254,29105701
3388,2585,CA-2020-0003388,4*** **** **** 9444,VISA,GOLD,HN-01,98921616,11955150,86966466
3389,2586,CA-2021-0003389,5*** **** **** 0152,JCB,PLATINUM,Da Nang CN1,282430385,174761009,107669376
3390,2586,CA-2020-0003390,5*** **** **** 5551,VISA,CLASSIC,BR-DN01,31213046,15824262,15388784
3391,2587,CA-2021-0003391,5*** **** **** 9531,MASTERCARD,CLASSIC,Hai Phong CN1,47157207,41424027,5733180
3392,2587,CA-2021-0003392,5*** **** **** 1816,VISA,CLASSIC,HAI_PHONG_1,24904210,5668551,19235659
3393,2588,CA-2022-0003393,4*** **** **** 6011,MASTERCARD,PLATINUM,Ha Noi CN1,282865783,114591742,168274041
3394,2588,CA-2024-0003394,4*** **** **** 2954,VISA,GOLD,Ha Noi CN1,136792845,12116599,124676246
3395,2589,CA-2020-0003395,5*** **** **** 2493,JCB,CLASSIC,HN-01,25932393,23286136,2646257
3396,2589,CA-2020-0003396,4*** **** **** 2349,JCB,CLASSIC,HA_NOI_CN1,43097708,11183343,31914365
3397,2590,CA-2021-0003397,5*** **** **** 7141,MASTERCARD,PLATINUM,HCM_Q3,199259990,72717667,126542323
3398,2590,CA-2020-0003398,5*** **** **** 0409,VISA,PLATINUM,BR-HCM02,221751332,1469801,220281531
3399,2591,CA-2024-0003399,5*** **** **** 4285,JCB,GOLD,Ha Noi CN1,144939766,78975505,65964261
3400,2591,CA-2020-0003400,5*** **** **** 0349,MASTERCARD,GOLD,Ha Noi CN1,79137838,36790318,42347520
3401,2592,CA-2024-0003401,5*** **** **** 3752,VISA,CLASSIC,HN-01,49799379,33550549,16248830
3402,2593,CA-2022-0003402,5*** **** **** 8075,MASTERCARD,PLATINUM,Ho Chi Minh Q1,237526680,194661617,42865063
3403,2594,CA-2021-0003403,4*** **** **** 7904,VISA,INFINITE,DA_NANG_1,723763439,263518973,460244466
3404,2594,CA-2022-0003404,5*** **** **** 4742,VISA,GOLD,Da Nang CN1,54789765,26991480,27798285
3405,2595,CA-2023-0003405,5*** **** **** 6640,JCB,INFINITE,BR-HCM01,472922685,394582568,78340117
3406,2595,CA-2022-0003406,5*** **** **** 1371,VISA,CLASSIC,BR-HCM01,32694415,9081619,23612796
3407,2596,CA-2024-0003407,4*** **** **** 5619,VISA,GOLD,HP-01,110999769,59902147,51097622
3408,2596,CA-2023-0003408,5*** **** **** 8469,JCB,INFINITE,HP-01,591307606,284418097,306889509
3409,2597,CA-2024-0003409,5*** **** **** 3549,MASTERCARD,GOLD,BR-HN01,117897116,33435480,84461636
3410,2598,CA-2024-0003410,4*** **** **** 9149,VISA,PLATINUM,Hai Phong CN1,208459422,52208440,156250982
3411,2599,CA-2021-0003411,4*** **** **** 4234,MASTERCARD,PLATINUM,BR-DN01,292402020,204857061,87544959
3412,2600,CA-2020-0003412,5*** **** **** 2333,JCB,CLASSIC,Hai Phong CN1,34103237,781796,33321441
3413,2600,CA-2022-0003413,5*** **** **** 4053,VISA,GOLD,HP-01,144016797,72596320,71420477
3414,2601,CA-2024-0003414,4*** **** **** 7671,JCB,CLASSIC,DN-01,23683394,17467530,6215864
3415,2602,CA-2024-0003415,5*** **** **** 8902,MASTERCARD,PLATINUM,BR-HCM01,185616628,21283396,164333232
3416,2603,CA-2022-0003416,5*** **** **** 2180,VISA,GOLD,Can Tho CN1,60659339,12240691,48418648
3417,2604,CA-2022-0003417,4*** **** **** 8392,JCB,CLASSIC,HP-01,40214665,7933920,32280745
3418,2605,CA-2024-0003418,4*** **** **** 0840,JCB,INFINITE,HP-01,524768128,423770598,100997530
3419,2606,CA-2020-0003419,5*** **** **** 6006,MASTERCARD,PLATINUM,Can Tho CN1,179667573,13910697,165756876
3420,2607,CA-2024-0003420,4*** **** **** 8242,VISA,GOLD,BR-DN01,73139359,51948112,21191247
3421,2608,CA-2024-0003421,5*** **** **** 1080,VISA,PLATINUM,Ho Chi Minh Q1,167737146,68825324,98911822
3422,2608,CA-2022-0003422,4*** **** **** 2174,MASTERCARD,INFINITE,HCM_Q1,387866200,289688420,98177780
3423,2609,CA-2020-0003423,5*** **** **** 7303,VISA,PLATINUM,BR-DN01,248768580,153489766,95278814
3424,2610,CA-2022-0003424,4*** **** **** 4803,MASTERCARD,PLATINUM,BR-CT01,260371097,92621225,167749872
3425,2610,CA-2021-0003425,5*** **** **** 4459,VISA,CLASSIC,Can Tho CN1,47669245,7342648,40326597
3426,2611,CA-2021-0003426,4*** **** **** 6245,VISA,PLATINUM,Ha Noi CN1,234404692,16227923,218176769
3427,2612,CA-2023-0003427,4*** **** **** 0401,MASTERCARD,CLASSIC,HN-01,44822237,34546730,10275507
3428,2613,CA-2021-0003428,4*** **** **** 4124,VISA,INFINITE,Da Nang CN1,760478277,160219544,600258733
3429,2614,CA-2020-0003429,4*** **** **** 4247,VISA,PLATINUM,HCM_Q1,160350452,71125820,89224632
3430,2615,CA-2023-0003430,4*** **** **** 4815,JCB,INFINITE,BR-HN01,715104944,290156190,424948754
3431,2616,CA-2024-0003431,4*** **** **** 9531,JCB,CLASSIC,HN-01,39166359,28800320,10366039
3432,2617,CA-2021-0003432,5*** **** **** 1896,JCB,GOLD,Can Tho CN1,59550301,41584294,17966007
3433,2618,CA-2021-0003433,4*** **** **** 3840,VISA,PLATINUM,HN-01,241368524,38768424,202600100
3434,2619,CA-2020-0003434,4*** **** **** 9721,MASTERCARD,INFINITE,Hai Phong CN1,460714034,412773660,47940374
3435,2620,CA-2022-0003435,5*** **** **** 7757,VISA,CLASSIC,Da Nang CN1,21114758,17158390,3956368
3436,2620,CA-2021-0003436,5*** **** **** 6587,MASTERCARD,CLASSIC,DA_NANG_1,37171331,17047718,20123613
3437,2621,CA-2022-0003437,4*** **** **** 3676,VISA,PLATINUM,CAN_THO_1,172369852,54463917,117905935
3438,2622,CA-2020-0003438,4*** **** **** 1461,MASTERCARD,GOLD,HP-01,75290461,23002713,52287748
3439,2622,CA-2020-0003439,4*** **** **** 3885,JCB,CLASSIC,BR-HP01,43934551,11785294,32149257
3440,2623,CA-2023-0003440,5*** **** **** 6661,JCB,PLATINUM,HN-01,171066199,67581357,103484842
3441,2624,CA-2022-0003441,5*** **** **** 4621,MASTERCARD,INFINITE,BR-DN01,671456214,398821075,272635139
3442,2625,CA-2022-0003442,5*** **** **** 2627,VISA,PLATINUM,CN-HCM-01,269868979,51763189,218105790
3443,2626,CA-2023-0003443,4*** **** **** 2134,MASTERCARD,INFINITE,Hai Phong CN1,650163878,83720317,566443561
3444,2627,CA-2024-0003444,5*** **** **** 2574,MASTERCARD,INFINITE,HN-01,752785912,585440414,167345498
3445,2628,CA-2024-0003445,5*** **** **** 2615,MASTERCARD,PLATINUM,HCM_Q3,271308292,185132165,86176127
3446,2629,CA-2021-0003446,4*** **** **** 9970,MASTERCARD,GOLD,HN-01,72020793,49499224,22521569
3447,2629,CA-2024-0003447,5*** **** **** 1457,MASTERCARD,INFINITE,HN-01,740670298,656177221,84493077
3448,2630,CA-2024-0003448,5*** **** **** 8044,MASTERCARD,CLASSIC,Ho Chi Minh Q1,31106322,3700858,27405464
3449,2631,CA-2021-0003449,5*** **** **** 3798,JCB,INFINITE,HA_NOI_CN1,406714922,56962081,349752841
3450,2632,CA-2024-0003450,4*** **** **** 9762,VISA,CLASSIC,BR-HCM01,46768461,16666807,30101654
3451,2632,CA-2022-0003451,4*** **** **** 3469,JCB,INFINITE,HCM_Q1,471596581,364698251,106898330
3452,2633,CA-2024-0003452,4*** **** **** 8129,MASTERCARD,INFINITE,BR-HN01,643307817,289697354,353610463
3453,2634,CA-2021-0003453,5*** **** **** 1249,VISA,INFINITE,DA_NANG_1,499843608,315283944,184559664
3454,2635,CA-2023-0003454,4*** **** **** 6434,VISA,INFINITE,BR-HP01,360038360,103855358,256183002
3455,2635,CA-2021-0003455,5*** **** **** 3571,VISA,INFINITE,BR-HP01,693671897,112037174,581634723
3456,2636,CA-2022-0003456,4*** **** **** 7826,JCB,CLASSIC,HA_NOI_CN1,47671563,38797944,8873619
3457,2636,CA-2020-0003457,5*** **** **** 5216,JCB,INFINITE,Ha Noi CN1,690433672,155586056,534847616
3458,2637,CA-2023-0003458,4*** **** **** 5639,JCB,PLATINUM,DN-01,261524177,191455114,70069063
3459,2638,CA-2021-0003459,5*** **** **** 7280,MASTERCARD,INFINITE,HA_NOI_CN1,712997188,476235849,236761339
3460,2638,CA-2022-0003460,5*** **** **** 6435,JCB,CLASSIC,Ha Noi CN1,44142705,35201099,8941606
3461,2639,CA-2021-0003461,4*** **** **** 9174,VISA,CLASSIC,HAI_PHONG_1,48586239,36834807,11751432
3462,2640,CA-2024-0003462,4*** **** **** 7752,MASTERCARD,GOLD,BR-CT01,58539619,37086686,21452933
3463,2641,CA-2020-0003463,4*** **** **** 6933,JCB,INFINITE,HA_NOI_CN1,537799204,198890009,338909195
3464,2642,CA-2022-0003464,5*** **** **** 4433,MASTERCARD,PLATINUM,CT-01,182589782,159007377,23582405
3465,2642,CA-2022-0003465,5*** **** **** 9901,VISA,CLASSIC,BR-CT01,35264957,21911620,13353337
3466,2643,CA-2022-0003466,4*** **** **** 4282,MASTERCARD,GOLD,CN-HCM-01,144506524,124419876,20086648
3467,2644,CA-2021-0003467,4*** **** **** 2101,MASTERCARD,GOLD,CN-HCM-01,99934558,54414978,45519580
3468,2644,CA-2021-0003468,5*** **** **** 3413,VISA,INFINITE,Ho Chi Minh Q1,523347332,446874183,76473149
3469,2645,CA-2021-0003469,5*** **** **** 2870,VISA,PLATINUM,Ho Chi Minh Q1,184635240,117557139,67078101
3470,2646,CA-2022-0003470,5*** **** **** 6428,MASTERCARD,PLATINUM,BR-CT01,162779469,125884043,36895426
